playlist_id,playlist_name,curator_type,curator,playlist_followers,track_id,track_title,artist,artist_id,artist_country,region_group,diaspora,track_popularity,artist_popularity,playlist_position,release_year,album_label,label_type,danceability,energy,valence,tempo,acousticness,instrumentalness,liveness,speechiness,loudness,key,mode,time_signature
afro-nation-united,Afro Nation United,Festival Curator,Afro Nation,18,6BWgLorAwF17ofyu8361HM,Cast,"Shallipopi, ODUMODUBLVCK",4TKhxSkqClXrdtUWgKqHVU,Nigeria,West Africa,False,62,70,11,2023,Unknown,Independent,0.602,0.721,0.815,119.5,0.276,0.0163,0.273,0.221,-9.07,4,1,4
afro-nation-united,Afro Nation United,Festival Curator,Afro Nation,18,1sEIkVGd7fG4K5wFQS6f6y,DECLAN RICE,ODUMODUBLVCK,3LOm0AZjpwVQebvkyanjDy,Nigeria,West Africa,False,44,73,12,2023,Unknown,Independent,0.632,0.705,0.596,103.3,0.21,0.0751,0.188,0.156,-6.03,11,1,4
afro-nation-united,Afro Nation United,Festival Curator,Afro Nation,18,7u6T1ywvmYjg6bhSCL922T,Favourite Girl (with Rema),"Darkoo, Rema",4QSTyDpxsKmv3UfavVUImR,United Kingdom,Northern Europe,True,61,61,13,2025,Unknown,Independent,0.805,0.767,0.663,113.8,0.325,0.0293,0.121,0.3,-8.67,10,1,4
afro-nation-united,Afro Nation United,Festival Curator,Afro Nation,18,0yoXHeL4gJg0DNheK4xqJB,Gangsta,"Darkoo, One Acen",4QSTyDpxsKmv3UfavVUImR,United Kingdom,Northern Europe,True,57,61,14,2019,Unknown,Independent,0.76,0.681,0.796,116.9,0.27,0.0525,0.171,0.174,-5.36,7,1,4
afro-nation-united,Afro Nation United,Festival Curator,Afro Nation,18,2Jy4EdqIZswDZvVDh5dx3A,Dimension (feat. Skepta & Rema),"JAE5, Skepta, Rema",3NbqBIc16CNAe5nYSmHR3p,United Kingdom,Northern Europe,True,61,56,15,2021,Unknown,Independent,0.742,0.752,0.648,100.9,0.142,0.0545,0.35,0.3,-3.0,11,0,4
afro-nation-united,Afro Nation United,Festival Curator,Afro Nation,18,6mHwUPpljnYwbzuua5jY3N,BACK IN UNI,"Blaqbonez, JAE5",12kjvw4e3gLp6qVHO65n7W,Nigeria,West Africa,False,50,64,16,2022,Unknown,Independent,0.601,0.701,0.705,101.2,0.27,0.0105,0.147,0.3,-3.98,3,0,4
afro-nation-united,Afro Nation United,Festival Curator,Afro Nation,18,4AaXmQvHMWNwZSoqi4kcsK,Dumpling - Remix,"Stylo G, Sean Paul, Spice",7qPISKHhhKDLZTmYcX7bWd,United Kingdom,Northern Europe,True,49,48,17,2019,Unknown,Independent,0.636,0.727,0.35,119.3,0.262,0.0695,0.152,0.3,-5.92,0,1,4
afro-nation-united,Afro Nation United,Festival Curator,Afro Nation,18,6YvcLedQCbwEN9PWeGjK46,Touch Down - Remix,"Stylo G, The FaNaTiX, Nicki Minaj, Vybz Kartel",7qPISKHhhKDLZTmYcX7bWd,United Kingdom,Northern Europe,True,47,48,18,2018,Unknown,Independent,0.742,0.744,0.553,116.5,0.063,0.008,0.057,0.3,-7.78,1,1,4
afro-nation-united,Afro Nation United,Festival Curator,Afro Nation,18,5qNHVaV0ud0vFer0xnc2AZ,PRODIGY,6uff,5SKsdtrrheAS3h6qCYZYzG,Nigeria,West Africa,False,59,49,19,2025,Unknown,Independent,0.74,0.696,0.78,108.2,0.167,0.0395,0.211,0.3,-4.67,8,1,4
afro-nation-united,Afro Nation United,Festival Curator,Afro Nation,18,3mARtPEP8hi1LzMctEwVN4,Tony Montana,"Skepta, Portable, JAE5",2p1fiYHYiXz9qi0JJyxBzN,United Kingdom,Northern Europe,True,52,76,20,2024,Unknown,Independent,0.688,0.694,0.741,98.5,0.156,0.0124,0.067,0.082,-6.27,2,0,4
afro-nation-united,Afro Nation United,Festival Curator,Afro Nation,18,1WNbXkIVNxBM8wEeZnHcun,Bhampa,"Vigro Deep, Zee Nxumalo, Ch'cco",2mF7ygWz9oyJ3L6ZPWlZVH,South Africa,Southern Africa,False,63,54,21,2025,Unknown,Independent,0.72,0.781,0.478,135.0,0.192,0.0037,0.268,0.3,-3.4,2,0,4
afro-nation-united,Afro Nation United,Festival Curator,Afro Nation,18,34eKUydsaj9GeMTT1ybutO,Wishi Wishi (feat. Scotts Maphuma & Young Stunna),"Kabza De Small, Vigro Deep, DJ Maphorisa, Scotts Maphuma, Young Stunna",1bNjWBFWsAAzZSR59lRdpR,South Africa,Southern Africa,False,58,68,22,2024,Unknown,Independent,0.77,0.632,0.681,118.8,0.202,0.0006,0.214,0.176,-5.54,8,1,4
afro-nation-united,Afro Nation United,Festival Curator,Afro Nation,18,0wGxQ8OwsI0kKlQdYCUYYK,Fede,"Mr JazziQ, Vigro Deep",1nVEvn7RMNxj27rn0WE13E,South Africa,Southern Africa,False,45,52,23,2024,Unknown,Independent,0.55,0.676,0.48,124.7,0.26,0.1365,0.35,0.3,-3.0,1,1,4
afro-nation-united,Afro Nation United,Festival Curator,Afro Nation,18,4nLJnkaFq9VNYVz1SxJsXi,John Wick,"De Mthuda, Sir Trill, Da Muziqal Chef",1w2P5nNsO5W7FYq2Oui0cM,South Africa,Southern Africa,False,53,53,24,2021,Unknown,Independent,0.85,0.779,0.604,105.8,0.191,0.0104,0.055,0.3,-3.0,2,1,4
afro-nation-united,Afro Nation United,Festival Curator,Afro Nation,18,0XSYoJ0MJpMB2tddyRcBEC,Sgudi Snyc,"De Mthuda, Da Muziqal Chef, Eemoh",1w2P5nNsO5W7FYq2Oui0cM,South Africa,Southern Africa,False,52,53,25,2023,Unknown,Independent,0.742,0.565,0.689,100.4,0.248,0.131,0.094,0.081,-3.0,6,0,4
afro-nation-united,Afro Nation United,Festival Curator,Afro Nation,18,6V4cXOqj8TBjhyH9M5cqG0,Jola,"De Mthuda, Sino Msolo, Da Muziqal Chef",1w2P5nNsO5W7FYq2Oui0cM,South Africa,Southern Africa,False,48,53,26,2021,Unknown,Independent,0.697,0.624,0.858,103.0,0.328,0.0305,0.187,0.3,-5.23,4,1,4
afro-nation-united,Afro Nation United,Festival Curator,Afro Nation,18,7p64Asup56DN10QbHGpJ2r,Happy Joy (Pe Pe Pe) (feat. Brown Bread),"MDU aka TRP, Brown Bread",6chuSYrZG5i9GbSW5DdNWR,South Africa,Southern Africa,False,51,54,27,2025,Unknown,Independent,0.735,0.634,0.729,107.0,0.4,0.0437,0.147,0.144,-5.76,2,1,4
afro-nation-united,Afro Nation United,Festival Curator,Afro Nation,18,2P8hApHWd4j7sY3osUpWQY,Ovii (feat. Malemon & Mashudu),"MDU aka TRP, Semi Tee, Malemon, Mashudu",6chuSYrZG5i9GbSW5DdNWR,South Africa,Southern Africa,False,47,54,28,2023,Unknown,Independent,0.714,0.723,0.633,102.6,0.224,0.0699,0.162,0.212,-6.2,7,0,4
afro-nation-united,Afro Nation United,Festival Curator,Afro Nation,18,7JNPhwzFNg4pb7wZqfR5ms,"MKK (feat. CowBoii, djygubzin.live & Ranger)","KMAT, CowBoii, Gubziin, Ranger",4GugIMfUFCc3IJM7jD2C5d,South Africa,Southern Africa,False,48,34,29,2024,Unknown,Independent,0.725,0.876,0.547,111.1,0.4,0.0002,0.35,0.184,-6.82,6,1,4
afro-nation-united,Afro Nation United,Festival Curator,Afro Nation,18,5Scl2X5AJSC95Pfsh2FWGY,Bad Romance (feat. KMAT & Tango Supreme),"Thuto The Human, KMAT, Tango Supreme",5gAHEecJcLAR9qtLcaiVfj,South Africa,Southern Africa,False,29,32,30,2024,Unknown,Independent,0.705,0.562,0.798,99.3,0.13,0.1254,0.13,0.253,-4.12,6,1,4
afro-nation-united,Afro Nation United,Festival Curator,Afro Nation,18,4BqQz2hmIC9sxHC1I9iDYk,F33L1NG GÖOD,"MÖRDA, Brenden Praise, Kwamzy",0M8NOvT5MTp13jYZ0bZZQp,South Africa,Southern Africa,False,24,45,31,2024,Unknown,Independent,0.684,0.773,0.704,95.9,0.337,0.0491,0.308,0.3,-5.23,6,1,4
afro-nation-united,Afro Nation United,Festival Curator,Afro Nation,18,1Yf58S4QQwxqYSJZm5JxmA,Shakabulizzy,Mavo,1VBjib1ykqXxss9Tw5YuR9,Nigeria,West Africa,False,68,71,32,2025,Unknown,Independent,0.555,0.754,0.537,127.4,0.049,0.0288,0.216,0.204,-6.64,2,1,4
afro-nation-united,Afro Nation United,Festival Curator,Afro Nation,18,3gy4VsTVZCfBsCMKHiRb7B,Kilobizzy,Mavo,1VBjib1ykqXxss9Tw5YuR9,Nigeria,West Africa,False,60,71,33,2024,Unknown,Independent,0.631,0.598,0.725,110.0,0.245,0.15,0.126,0.3,-6.42,0,1,4
afro-nation-united,Afro Nation United,Festival Curator,Afro Nation,18,0WheF6yGnxE4gzGg8ScAji,Superfuji(GOBE),oSHAMO,6T8LsW0wEmWLi2IriLoQgA,Nigeria,West Africa,False,50,46,34,2025,Unknown,Independent,0.709,0.746,0.609,108.1,0.374,0.0764,0.217,0.3,-3.82,3,1,4
afro-nation-united,Afro Nation United,Festival Curator,Afro Nation,18,5GyaXqMfcIGHfmTUITFacS,With You (feat. Omah Lay),"Davido, Omah Lay",0Y3agQaa6g2r0YmHPOO9rh,Nigeria,West Africa,False,76,75,35,2025,Unknown,Independent,0.613,0.847,0.56,131.0,0.193,0.0977,0.109,0.3,-7.03,4,1,4
afro-nation-united,Afro Nation United,Festival Curator,Afro Nation,18,5ht0zFXsezKxVvu8eMiewq,One Condition,"DJ Tunez, Wizkid, FOLA",64oW4P0vsDhlorOxZKQi6a,United States,North America,True,74,65,36,2025,Unknown,Independent,0.697,0.596,0.703,102.3,0.195,0.039,0.35,0.194,-4.31,5,1,4
afro-nation-united,Afro Nation United,Festival Curator,Afro Nation,18,13VXuHw3O8Yt7VwRIDqSo4,MMS,"Asake, Wizkid",3a1tBryiczPAZpgoZN9Rzg,Nigeria,West Africa,False,70,75,37,2024,Unknown,Independent,0.555,0.764,0.655,110.3,0.084,0.094,0.05,0.3,-4.82,1,0,4
afro-nation-united,Afro Nation United,Festival Curator,Afro Nation,18,6JvWMLscnWYkgX1zPufIGT,Kese (Dance),Wizkid,3tVQdUvClmAT7URs9V3rsp,Nigeria,West Africa,False,68,81,38,2024,Unknown,Independent,0.635,0.604,0.668,134.5,0.183,0.0039,0.231,0.3,-4.2,3,1,4
afro-nation-united,Afro Nation United,Festival Curator,Afro Nation,18,73YOLxia81uwDIy7g1TClf,Left Right,Keys the Prince,5nCeWRjxptrgFwtvLlHsj1,United Kingdom,Northern Europe,True,37,36,39,2024,Unknown,Independent,0.752,0.709,0.561,109.1,0.186,0.0362,0.35,0.063,-3.0,2,1,4
afro-nation-united,Afro Nation United,Festival Curator,Afro Nation,18,57DarSfRMIVRCeDBGW0l5S,Last Last,Burna Boy,3wcj11K77LjEY1PkEazffa,Nigeria,West Africa,False,70,80,40,2022,Unknown,Independent,0.701,0.643,0.525,121.5,0.147,0.0351,0.05,0.18,-3.11,2,0,4
afro-nation-united,Afro Nation United,Festival Curator,Afro Nation,18,1ViD8tjPZVFZKAC8O7Gmfi,ZAAZAA,"Frenna, Shallipopi",6m1LYS5NQonxjOcQFPQOb5,Netherlands,Western Europe,True,65,66,41,2025,Unknown,Independent,0.606,0.715,0.6,120.1,0.4,0.15,0.2,0.198,-4.47,5,1,4
afro-nation-united,Afro Nation United,Festival Curator,Afro Nation,18,77q3rIpcqFsTo7qNvKNiOh,"Mnike (Remix) (feat. DJ Maphorisa, Shallipopi, Lojay, Ceeka RSA, Tyrone Dee & Nandipha808)","Tyler ICU, Tumelo_za, Shallipopi, DJ Maphorisa, Lojay, Ceeka RSA, Tyrone Dee, Nandipha808",2oIQCM7hRZI9tS5b9S8rj4,South Africa,Southern Africa,False,46,58,42,2024,Unknown,Independent,0.6,0.704,0.494,112.0,0.12,0.0305,0.122,0.129,-3.0,2,1,4
afro-nation-united,Afro Nation United,Festival Curator,Afro Nation,18,7CIhImlbs2RtT58oKnvROT,Puff & Pass (Remix),"Zerrydl, Shallipopi",3sHq8pB8IoGvnatMuoixwd,Nigeria,West Africa,False,55,61,43,2023,Unknown,Independent,0.654,0.911,0.613,112.7,0.191,0.079,0.198,0.3,-7.08,0,0,4
afro-nation-united,Afro Nation United,Festival Curator,Afro Nation,18,5O7fTE396BVFRTkQv5ENSo,Ex Convict,Shallipopi,4TKhxSkqClXrdtUWgKqHVU,Nigeria,West Africa,False,57,70,44,2023,Unknown,Independent,0.684,0.758,0.662,115.3,0.096,0.011,0.35,0.3,-3.0,9,1,4
afro-nation-united,Afro Nation United,Festival Curator,Afro Nation,18,5B7CN5EWwW5mo07wAymrLB,A Collision of Two Worlds 2.0,"The Real Prechly, Shallipopi, DJ Guti BPM, Dj Lux",096BMEmDcx0OsBSEVll95N,South Africa,Southern Africa,False,43,34,45,2024,Unknown,Independent,0.637,0.771,0.718,118.5,0.264,0.0887,0.215,0.119,-5.08,10,1,4
afro-nation-united,Afro Nation United,Festival Curator,Afro Nation,18,1QWiwXbGU9TxbMEyrEUooe,PAY ME (feat. Stormzy and Zlatan),"ODUMODUBLVCK, Stormzy, Zlatan",3LOm0AZjpwVQebvkyanjDy,Nigeria,West Africa,False,61,73,46,2025,Unknown,Independent,0.689,0.71,0.632,108.4,0.064,0.0618,0.277,0.268,-4.45,7,1,4
afro-nation-united,Afro Nation United,Festival Curator,Afro Nation,18,6zZixF6uYbtG8uiNzDO2LH,Funds (feat. ODUMODUBLVCK & Chike),"Davido, ODUMODUBLVCK, Chike",0Y3agQaa6g2r0YmHPOO9rh,Nigeria,West Africa,False,65,75,47,2025,Unknown,Independent,0.804,0.729,0.798,112.4,0.123,0.0212,0.137,0.145,-5.6,1,0,4
hits-radio-afrobeats,Hits Radio: Afrobeats,Media Publisher,Afrikan Radar,12302,0qlu7Te2J2BuAGFcwb3rjn,FUN,Rema,46pWGuE3dSwY3bMMXGBvVS,Nigeria,West Africa,False,78,77,1,2025,Unknown,Independent,0.644,0.679,0.583,102.7,0.01,0.0895,0.221,0.12,-6.06,0,1,4
hits-radio-afrobeats,Hits Radio: Afrobeats,Media Publisher,Afrikan Radar,12302,1Yf58S4QQwxqYSJZm5JxmA,Shakabulizzy,Mavo,1VBjib1ykqXxss9Tw5YuR9,Nigeria,West Africa,False,68,71,2,2025,Unknown,Independent,0.555,0.754,0.537,127.4,0.049,0.0288,0.216,0.204,-6.64,2,1,4
hits-radio-afrobeats,Hits Radio: Afrobeats,Media Publisher,Afrikan Radar,12302,65cRt4uGMzo51AzXqptVsX,Billionaires Club,"Olamide, Wizkid, Darkoo",4ovtyvs7j1jSmwhkBGHqSr,Nigeria,West Africa,False,67,69,3,2025,Unknown,Independent,0.792,0.873,0.759,107.4,0.075,0.0384,0.166,0.3,-3.75,1,1,4
hits-radio-afrobeats,Hits Radio: Afrobeats,Media Publisher,Afrikan Radar,12302,6teayPHJeebZj4s9eMPCyY,Na So,Shallipopi,4TKhxSkqClXrdtUWgKqHVU,Nigeria,West Africa,False,69,70,4,2025,Unknown,Independent,0.704,0.781,0.423,126.2,0.203,0.1443,0.293,0.119,-6.21,3,1,4
hits-radio-afrobeats,Hits Radio: Afrobeats,Media Publisher,Afrikan Radar,12302,4lz4aKs60vUoyZP4pNy3aD,"Isaka II (6am) [with Tems, Omah Lay, Thukuthela, JAZZWRLD, Lekaa Beats]","CIZA, Tems, Omah Lay, Thukuthela, JAZZWRLD, Lekaa Beats",71hPkbyih5bdlHVPBgav33,South Africa,Southern Africa,False,73,59,5,2025,Unknown,Independent,0.715,0.606,0.62,107.1,0.35,0.0417,0.099,0.149,-4.71,1,0,4
hits-radio-afrobeats,Hits Radio: Afrobeats,Media Publisher,Afrikan Radar,12302,2MGy7iXQV9uuz339uVKdWu,No Panic,Burna Boy,3wcj11K77LjEY1PkEazffa,Nigeria,West Africa,False,58,80,6,2025,Unknown,Independent,0.598,0.785,0.657,98.4,0.083,0.1078,0.129,0.3,-3.07,7,1,4
hits-radio-afrobeats,Hits Radio: Afrobeats,Media Publisher,Afrikan Radar,12302,0yVYclELnoKUoTWrbs5MfX,Symbol of Hope,"Waveboii, Badmanprezzy",6YqT8GZFaiwxl2KGywvQ6u,Nigeria,West Africa,False,24,10,7,2025,Unknown,Independent,0.85,0.67,0.699,117.7,0.05,0.0614,0.259,0.191,-6.38,1,0,4
hits-radio-afrobeats,Hits Radio: Afrobeats,Media Publisher,Afrikan Radar,12302,04yGQ4xzVt9LVAqop42ja6,Hot Body,Ayra Starr,3ZpEKRjHaHANcpk10u6Ntq,Nigeria,West Africa,False,73,75,8,2025,Unknown,Independent,0.85,0.791,0.609,93.8,0.057,0.0825,0.32,0.3,-5.1,4,1,4
hits-radio-afrobeats,Hits Radio: Afrobeats,Media Publisher,Afrikan Radar,12302,6aoKNOL481xVNuqeayQjPj,KELEBU,Rema,46pWGuE3dSwY3bMMXGBvVS,Nigeria,West Africa,False,66,77,9,2025,Unknown,Independent,0.559,0.711,0.739,109.4,0.253,0.0275,0.269,0.3,-7.12,1,0,4
hits-radio-afrobeats,Hits Radio: Afrobeats,Media Publisher,Afrikan Radar,12302,6SAdT2RWrwOQJ6eoFEdLPg,MINI SKIRT,ZeD1ST,5g5hCH0RGtNQUAGPsKEISR,Nigeria,West Africa,False,4,5,10,2025,Unknown,Independent,0.73,0.784,0.647,110.3,0.06,0.0342,0.084,0.3,-5.24,2,1,4
hits-radio-afrobeats,Hits Radio: Afrobeats,Media Publisher,Afrikan Radar,12302,05lhFsOWPXRjfGA7xY7XJz,Pressure,Seyi Vibez,4zmZ8lVLzGc84S4v2B1rLx,Nigeria,West Africa,False,70,75,11,2025,Unknown,Independent,0.646,0.796,0.545,111.8,0.069,0.03,0.34,0.3,-6.57,5,0,4
hits-radio-afrobeats,Hits Radio: Afrobeats,Media Publisher,Afrikan Radar,12302,4FHlbOMdOcPnOYmfH8dl1Z,Dem Dey,Burna Boy,3wcj11K77LjEY1PkEazffa,Nigeria,West Africa,False,61,80,12,2025,Unknown,Independent,0.673,0.701,0.64,117.4,0.193,0.0155,0.104,0.3,-4.12,8,1,4
hits-radio-afrobeats,Hits Radio: Afrobeats,Media Publisher,Afrikan Radar,12302,4uCDZFnENwARP68xh9v9Il,Richard Mille,PROJECT,4BDGUpi2RSp6XERMW9xNgU,Nigeria,West Africa,False,7,2,13,2025,Unknown,Independent,0.645,0.887,0.544,125.0,0.295,0.0249,0.136,0.27,-4.97,4,1,4
hits-radio-afrobeats,Hits Radio: Afrobeats,Media Publisher,Afrikan Radar,12302,4SjfsqsR3TIR3SO7kcTlFX,Cash Flow (feat. Wizkid),"Young Jonn, Wizkid",4JM1zsVj1pt38Q8mhv5teI,Nigeria,West Africa,False,69,68,14,2025,Unknown,Independent,0.618,0.692,0.616,115.1,0.162,0.0121,0.168,0.3,-6.72,1,1,4
hits-radio-afrobeats,Hits Radio: Afrobeats,Media Publisher,Afrikan Radar,12302,6whWtO0zIA5LUUGSGhojRu,To Be A Man,Kizz Daniel,1X6cBGnXpEpN7CmflLKmLV,Nigeria,West Africa,False,63,68,15,2025,Unknown,Independent,0.735,0.73,0.545,115.0,0.114,0.1364,0.35,0.197,-5.11,9,1,4
hits-radio-afrobeats,Hits Radio: Afrobeats,Media Publisher,Afrikan Radar,12302,1lFgYxIMB4pTQUIYLKUqkj,Capable,Shegzsmiles,1qly005qGbHzkPxcS9FcYM,Nigeria,West Africa,False,28,11,16,2025,Unknown,Independent,0.693,0.766,0.625,98.5,0.4,0.0646,0.193,0.159,-4.03,10,1,4
hits-radio-afrobeats,Hits Radio: Afrobeats,Media Publisher,Afrikan Radar,12302,1QWiwXbGU9TxbMEyrEUooe,PAY ME (feat. Stormzy and Zlatan),"ODUMODUBLVCK, Stormzy, Zlatan",3LOm0AZjpwVQebvkyanjDy,Nigeria,West Africa,False,61,73,17,2025,Unknown,Independent,0.689,0.71,0.632,108.4,0.064,0.0618,0.277,0.268,-4.45,7,1,4
hits-radio-afrobeats,Hits Radio: Afrobeats,Media Publisher,Afrikan Radar,12302,2h1aaSSMUspQfHKDl5uISY,Escaladizzy II,"Mavo, Shallipopi, Zlatan, Ayra Starr",1VBjib1ykqXxss9Tw5YuR9,Nigeria,West Africa,False,68,71,18,2025,Unknown,Independent,0.68,0.812,0.413,126.1,0.306,0.049,0.128,0.087,-6.82,8,1,4
hits-radio-afrobeats,Hits Radio: Afrobeats,Media Publisher,Afrikan Radar,12302,03FaewFCXKjhFEjQLl5l7t,Hosanna,BM Casso,2v4lbsIH2ZL1nYeYh4dowY,Nigeria,West Africa,False,31,19,19,2025,Unknown,Independent,0.85,0.725,0.509,122.3,0.363,0.0313,0.183,0.274,-4.69,5,0,4
hits-radio-afrobeats,Hits Radio: Afrobeats,Media Publisher,Afrikan Radar,12302,2IOMDdgUZfjlsPYXGeeoaH,10 Kilo,Davido,0Y3agQaa6g2r0YmHPOO9rh,Nigeria,West Africa,False,60,75,20,2025,Unknown,Independent,0.663,0.798,0.599,105.5,0.137,0.15,0.101,0.213,-7.7,5,1,4
hits-radio-afrobeats,Hits Radio: Afrobeats,Media Publisher,Afrikan Radar,12302,75NaRkat24l3uKOyfymyzJ,Free,"Olamide, Seyi Vibez, Muyeez",4ovtyvs7j1jSmwhkBGHqSr,Nigeria,West Africa,False,63,69,21,2025,Unknown,Independent,0.826,0.697,0.549,121.3,0.4,0.0481,0.232,0.3,-5.15,7,1,4
hits-radio-afrobeats,Hits Radio: Afrobeats,Media Publisher,Afrikan Radar,12302,4bG3UJHntL9IifJ7zpELRQ,BULLDOZER,Osho,351mRLsr2Wa6sjVUZbK52W,Nigeria,West Africa,False,26,10,22,2025,Unknown,Independent,0.633,0.788,0.649,128.3,0.127,0.1299,0.05,0.249,-4.32,0,1,4
hits-radio-afrobeats,Hits Radio: Afrobeats,Media Publisher,Afrikan Radar,12302,5ht0zFXsezKxVvu8eMiewq,One Condition,"DJ Tunez, Wizkid, FOLA",64oW4P0vsDhlorOxZKQi6a,United States,North America,True,74,65,23,2025,Unknown,Independent,0.697,0.596,0.703,102.3,0.195,0.039,0.35,0.194,-4.31,5,1,4
hits-radio-afrobeats,Hits Radio: Afrobeats,Media Publisher,Afrikan Radar,12302,1myE3bHoWoSO5hyr3MxdHJ,DYNAMITE,"Tyla, Wizkid",3SozjO3Lat463tQICI9LcE,South Africa,Southern Africa,False,71,78,24,2025,Unknown,Independent,0.689,0.731,0.699,124.1,0.153,0.0648,0.332,0.225,-3.6,0,0,4
hits-radio-afrobeats,Hits Radio: Afrobeats,Media Publisher,Afrikan Radar,12302,6InOHBgRxu6GDMnamzIZBa,Sope,"Femi Stnd, Leehard",24TmETsNhs9x3LPDJYYDvX,Nigeria,West Africa,False,28,11,25,2025,Unknown,Independent,0.742,0.748,0.389,95.9,0.059,0.0768,0.162,0.3,-7.66,1,1,4
hits-radio-afrobeats,Hits Radio: Afrobeats,Media Publisher,Afrikan Radar,12302,3wdV4OJ37JdoLyUJMm50UW,lost,"FOLA, Kizz Daniel",0FK1hXdXst70HD11n5J26z,Nigeria,West Africa,False,63,74,26,2025,Unknown,Independent,0.778,0.661,0.717,103.4,0.361,0.0038,0.059,0.154,-6.32,2,1,4
hits-radio-afrobeats,Hits Radio: Afrobeats,Media Publisher,Afrikan Radar,12302,6mSjg7wEv4MLKtc2KqgJAE,TaTaTa (feat. Travis Scott),"Burna Boy, Travis Scott",3wcj11K77LjEY1PkEazffa,Nigeria,West Africa,False,52,80,27,2025,Unknown,Independent,0.636,0.665,0.661,111.3,0.133,0.1247,0.222,0.177,-6.46,5,1,4
hits-radio-afrobeats,Hits Radio: Afrobeats,Media Publisher,Afrikan Radar,12302,3LqSC22h4KjbBcfzEqWqgi,Happy Song,AI AYEE,4IbIb0gKViGQ69pRaFOaV0,Nigeria,West Africa,False,35,21,28,2025,Unknown,Independent,0.607,0.845,0.473,118.8,0.18,0.0981,0.062,0.293,-5.53,11,0,4
hits-radio-afrobeats,Hits Radio: Afrobeats,Media Publisher,Afrikan Radar,12302,1lWcw1YdBbYbFzJ9BKyDqc,Go Crazy,Blaqbonez,12kjvw4e3gLp6qVHO65n7W,Nigeria,West Africa,False,54,64,29,2025,Unknown,Independent,0.718,0.718,0.654,121.6,0.18,0.0348,0.151,0.129,-8.21,6,1,4
hits-radio-afrobeats,Hits Radio: Afrobeats,Media Publisher,Afrikan Radar,12302,32a4IaGEJUhfy45yV5JH84,Totori,BNXN,3zaDigUwjHvjOkSn0NDf9x,Nigeria,West Africa,False,63,71,30,2025,Unknown,Independent,0.751,0.705,0.562,90.0,0.014,0.0147,0.094,0.21,-5.93,2,1,4
hits-radio-afrobeats,Hits Radio: Afrobeats,Media Publisher,Afrikan Radar,12302,1iYvRicsqT4Y3dcZSgwr66,All or Nothing,BOI GEORGE,1inshYFe2wGCCTRgZDfaY4,Nigeria,West Africa,False,19,8,31,2025,Unknown,Independent,0.708,0.697,0.669,103.8,0.123,0.0083,0.116,0.3,-6.48,8,0,4
hits-radio-afrobeats,Hits Radio: Afrobeats,Media Publisher,Afrikan Radar,12302,0SmcKaXjPCCK7nq0coN6B2,Gang,"Ayo Maff, Seyi Vibez",4kuHnKdDObYPKYPcyJC4f6,Nigeria,West Africa,False,55,63,32,2025,Unknown,Independent,0.686,0.769,0.686,109.4,0.253,0.0089,0.183,0.128,-4.09,10,1,4
hits-radio-afrobeats,Hits Radio: Afrobeats,Media Publisher,Afrikan Radar,12302,5G5R93fhTnLMXVcoIO6QNa,Mortal Kombat,Muyeez,58JKLeDfIeeOYujvF1UMQS,Nigeria,West Africa,False,65,59,33,2025,Unknown,Independent,0.55,0.642,0.642,105.0,0.167,0.0276,0.05,0.106,-5.49,5,0,4
hits-radio-afrobeats,Hits Radio: Afrobeats,Media Publisher,Afrikan Radar,12302,3mhr4Jil2OBl91sxWYT1d8,bend over,ZIHNOZAZA,1vFW3nsG5Fl2UkgyGR2BL4,Nigeria,West Africa,False,25,13,34,2025,Unknown,Independent,0.62,0.604,0.701,116.5,0.328,0.0205,0.273,0.3,-3.0,10,0,4
hits-radio-afrobeats,Hits Radio: Afrobeats,Media Publisher,Afrikan Radar,12302,2hODYSmDyWMu2C2XN4bgOV,SHAOLIN,Seyi Vibez,4zmZ8lVLzGc84S4v2B1rLx,Nigeria,West Africa,False,62,75,35,2025,Unknown,Independent,0.63,0.868,0.59,97.9,0.045,0.1095,0.085,0.169,-6.68,9,1,4
hits-radio-afrobeats,Hits Radio: Afrobeats,Media Publisher,Afrikan Radar,12302,2XK9IBANTQh5lswSm2Dq39,JOLLOF,Zinoleesky,6Kp3KWPiVgi33DkJqo9T4g,Nigeria,West Africa,False,46,65,36,2025,Unknown,Independent,0.713,0.741,0.777,113.4,0.221,0.0376,0.344,0.191,-8.83,1,1,4
hits-radio-afrobeats,Hits Radio: Afrobeats,Media Publisher,Afrikan Radar,12302,4sm7xhaW2PT4iLuTtXaKa1,99 (feat. Daecolm),"Olamide, Seyi Vibez, Asake, Young Jonn, Daecolm",4ovtyvs7j1jSmwhkBGHqSr,Nigeria,West Africa,False,64,69,37,2025,Unknown,Independent,0.75,0.809,0.706,92.7,0.258,0.0167,0.099,0.285,-4.06,2,1,4
hits-radio-afrobeats,Hits Radio: Afrobeats,Media Publisher,Afrikan Radar,12302,13zAP5YNZNSSSF8hPnfeZs,Nuttin Dey,Davido,0Y3agQaa6g2r0YmHPOO9rh,Nigeria,West Africa,False,49,75,38,2025,Unknown,Independent,0.768,0.555,0.69,116.6,0.147,0.0073,0.135,0.189,-5.24,2,1,4
